#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
6307	spectra_filtered.mgf	*..*		:83758	83757	-1	0	541.113	1	0.813838	0	0	210.763	22095700.0	2,3-dihydroamentoflavone [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf6307	-1	MSNLIB-POSITIVE.mgf	0.112796				7	0	6.10352e-05	541.113	0	CCMSLIB00012435010
13391	spectra_filtered.mgf	*..*		:10634	25	-1	0	338.341	1	0.813577	0	0	803472.0	14524400.0	Spectral Match to 13-Docosenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf13391	-1	GNPS-NIST14-MATCHES.mgf	1.62356				8	0	0.000549316	338.342	0	CCMSLIB00003134511
10459	spectra_filtered.mgf	*..*		:1820	4476	-1	0	163.148	1	0.813164	0	0	1119740.0	1267250.0	Spectral Match to 3,5-Dimethyladamantan-1-amine from NIST14 M+H-NH3	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf10459	-1	GNPS-NIST14-MATCHES.mgf	220.911				6	0	0.0360413	163.112	0	CCMSLIB00003138963
3464	spectra_filtered.mgf	*..*		:304	232	-1	0	595.165	1	0.813026	0	0	272305.0	12471600.0	NCGC00384538-01!3-[(2S,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf3464	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	2.25614				15	0	0.00134277	595.166	0	CCMSLIB00000845425
6134	spectra_filtered.mgf	*..*		:11784	12230	-1	0	265.159	1	0.813012	0	0	832670.0	60742500.0	CCG-208594 CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf6134	-1	BERKELEY-LAB.mgf	137.995				12	0	0.0365906	265.196	0	CCMSLIB00010114218
2212	spectra_filtered.mgf	*..*		:15350	33813	-1	0	663.153	1	0.812427	0	0	199.368	11024900.0	3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-methoxychromen-4-one [M+Na]+	MONA	temp/spectra_filtered.mgf2212	-1	MONA.mgf	1.19649				12	0	0.000793457	663.154	0	CCMSLIB00004706413
1859	spectra_filtered.mgf	*..*		:4450	14744	-1	0	464.176	1	0.812349	0	0	1763900.0	12852800.0	Monotropitoside M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1859	-1	GNPS-LIBRARY.mgf	1.11768				10	0	0.000518799	464.177	0	CCMSLIB00013579940
1515	spectra_filtered.mgf	*..*		:96414	96413	-1	0	420.186	1	0.81224	0	0	481.221	18407800.0	Icariside F2 [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1515	-1	MSNLIB-POSITIVE.mgf	1.45257				14	0	0.000610352	420.187	0	CCMSLIB00012447666
8531	spectra_filtered.mgf	*..*		:968	3846	-1	0	427.284	1	0.811624	0	0	53367.0	3916340.0	NCGC00385362-01_C27H38O4_(2E,6E,10E)-13-[(2R)-6-Hydroxy-2,8-dimethyl-3,4-dihydro-2H-chromen-2-yl]-2,6,10-trimethyl-2,6,10-tridecatrienoic acid M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf8531	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	4.35676				11	0	0.00186157	427.286	0	CCMSLIB00000852201
7763	spectra_filtered.mgf	*..*		:2451	4346	-1	0	267.211	1	0.811621	0	0	33648.0	6981650.0	Spectral Match to 8,9-Dihydroxy-5Z,11Z,14Z-eicosatrienoic acid from NIST14 267.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf7763	-1	GNPS-NIST14-MATCHES.mgf	0.685247				7	0	0.000183105	267.211	0	CCMSLIB00003138833
7250	spectra_filtered.mgf	*..*		:2997	3931	-1	0	353.269	1	0.811376	0	0	538621.0	7980770.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf7250	-1	GNPS-NIST14-MATCHES.mgf	10.7983				10	0	0.0038147	353.265	0	CCMSLIB00003138418
2789	spectra_filtered.mgf	*..*		:102430	102429	-1	0	793.21	1	0.811352	0	0	1647.0	5597530.0	Typhaneoside [M+Na]+	BMDMS-NP	temp/spectra_filtered.mgf2789	-1	BMDMS-NP.mgf	7.54081				6	0	0.00598145	793.216	0	CCMSLIB00006456730
784	spectra_filtered.mgf	*..*		:3464	21927	-1	0	194.117	1	0.811285	0	0	244.348	26810000.0	Salsoline [M+H]+	MONA	temp/spectra_filtered.mgf784	-1	MONA.mgf	3.77309				6	0	0.000732422	194.118	0	CCMSLIB00004694527
2060	spectra_filtered.mgf	*..*		:5485	23948	-1	0	391.1	1	0.811214	0	0	342.883	3041880.0	methyl chlorogenate [M+Na]+	MONA	temp/spectra_filtered.mgf2060	-1	MONA.mgf	0.858331				6	0	0.000335693	391.1	0	CCMSLIB00004696548
5857	spectra_filtered.mgf	*..*		:11784	12230	-1	0	265.159	1	0.811149	0	0	832670.0	27850000.0	CCG-208594 CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf5857	-1	BERKELEY-LAB.mgf	138.685				12	0	0.0367737	265.196	0	CCMSLIB00010114218
2686	spectra_filtered.mgf	*..*		:277	884	-1	0	495.113	1	0.811074	0	0	328671.0	1941050.0	NCGC00385532-01!2-(3,5-dihydroxy-4-methoxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf2686	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	29.8942				9	0	0.014801	495.128	0	CCMSLIB00000846805
10110	spectra_filtered.mgf	*..*		:20062	14738	-1	0	317.211	1	0.810639	0	0	2225900.0	3458130.0	7-Oxo-13beta-hydroxyabiet-8(14)-en-18-oic acid M+H-H2O	GNPS-LIBRARY	temp/spectra_filtered.mgf10110	-1	GNPS-LIBRARY.mgf	5.96477				11	0	0.00189209	317.213	0	CCMSLIB00013579934
10042	spectra_filtered.mgf	*..*		:10725	11171	-1	0	425.378	1	0.810142	0	0	3105990.0	48676800.0	Betulin CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf10042	-1	BERKELEY-LAB.mgf	3.01317				15	0	0.00128174	425.379	0	CCMSLIB00010113159
1467	spectra_filtered.mgf	*..*		:86393	186830	-1	0	135.055	1	0.810112	0	0	296.034	352605.0	5,6-dihydro-4H-pyrrolo[1,2-b]pyrazole-2-carboxylic acid [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1467	-1	MSNLIB-POSITIVE.mgf	79.0874				6	0	0.0106812	135.044	0	CCMSLIB00012942539
8236	spectra_filtered.mgf	*..*		:2446	7522	-1	0	203.179	1	0.809909	0	0	5870340.0	14579400.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol M-H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf8236	-1	GNPS-LIBRARY.mgf	4.28071				9	0	0.000869751	203.18	0	CCMSLIB00005725033
2887	spectra_filtered.mgf	*..*		:10893	10893	-1	0	449.1	1	0.80989	0	0	26340.0	46176000.0	Massbank:PR040116 Kaempferol-3-O-glucoside|Astragalin|Kaem_3_Glc|5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-chromen-4-one [M+H]	MASSBANK	temp/spectra_filtered.mgf2887	-1	MASSBANK.mgf	18.4831				6	0	0.00830078	449.108	0	CCMSLIB00000222761
14494	spectra_filtered.mgf	*..*		:4182	2112	-1	0	382.404	1	0.809389	0	0	1474910.0	40510600.0	amylamine-C20:0 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf14494	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.87785				10	0	0.000335693	382.404	0	CCMSLIB00011435581
10894	spectra_filtered.mgf	*..*		:19580	14743	-1	0	315.195	1	0.808693	0	0	16085000.0	1868520.0	7-Oxodehydroabietic acid M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf10894	-1	GNPS-LIBRARY.mgf	26.6258				8	0	0.00839233	315.203	0	CCMSLIB00013579939
3164	spectra_filtered.mgf	*..*		:99131	99130	-1	0	626.317	1	0.808609	0	0	233.499	4383420.0	ligurobustoside C [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf3164	-1	MSNLIB-POSITIVE.mgf	114.992				9	0	0.0720215	626.245	0	CCMSLIB00012450383
1526	spectra_filtered.mgf	*..*		:112	280	-1	0	867.213	1	0.808515	0	0	921.0	20213200.0	Procyanidin C1 40eV M+H	PHENOLICSDB	temp/spectra_filtered.mgf1526	-1	PHENOLICSDB.mgf	0.211142				22	0	0.000183105	867.213	0	CCMSLIB00012079701
1060	spectra_filtered.mgf	*..*		:1700	12281	-1	0	1155.28	1	0.808384	0	0	1387200.0	1819230.0	Procyanidin tetramer M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1060	-1	GNPS-LIBRARY.mgf	1.37362				20	0	0.00158691	1155.28	0	CCMSLIB00010128623
11163	spectra_filtered.mgf	*..*		:21237	21237	-1	0	780.554	1	0.808354	0	0	938884.0	4994060.0	PC(16:0/20:5); [M+H]+ C44H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf11163	-1	PNNL-LIPIDS-POSITIVE.mgf	0.156389				7	0	0.00012207	780.554	0	CCMSLIB00010092641
10331	spectra_filtered.mgf	*..*		:1944	10736	-1	0	573.488	1	0.808178	0	0	109473000.0	1156160.0	AEG(o-18:4/16:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf10331	-1	GNPS-LIBRARY.mgf	7.02425				13	0	0.00402832	573.492	0	CCMSLIB00006678150
10185	spectra_filtered.mgf	*..*		:1944	10736	-1	0	573.488	1	0.8081	0	0	109473000.0	2012380.0	AEG(o-18:4/16:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf10185	-1	GNPS-LIBRARY.mgf	1.48999				13	0	0.000854492	573.489	0	CCMSLIB00006678150
1213	spectra_filtered.mgf	*..*		:1700	12281	-1	0	1155.28	1	0.807138	0	0	1387200.0	2843130.0	Procyanidin tetramer M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1213	-1	GNPS-LIBRARY.mgf	1.79627				21	0	0.0020752	1155.28	0	CCMSLIB00010128623
10960	spectra_filtered.mgf	*..*		:4218	5408	-1	0	265.252	1	0.806989	0	0	1406980.0	7941570.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H-NH3	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf10960	-1	GNPS-NIST14-MATCHES.mgf	26.2317				8	0	0.00695801	265.259	0	CCMSLIB00003139895
1810	spectra_filtered.mgf	*..*		:218	2299	-1	0	654.13	1	0.806837	0	0	127731.0	4361160.0	NCGC00385134-01![(2R,3R,4S,5R,6S)-3-hydroxy-2-(hydroxymethyl)-5,6-bis[(3,4,5-trihydroxybenzoyl)oxy]oxan-4-yl] 3,4,5-trihydroxybenzoate M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1810	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.11969				9	0	0.000732422	654.131	0	CCMSLIB00000848620
1784	spectra_filtered.mgf	*..*		:18716	30715	-1	0	289.071	1	0.80662	0	0	5026.0	49564000.0	Massbank:PR304077 Dihydrokaempferol M+H	MASSBANK	temp/spectra_filtered.mgf1784	-1	MASSBANK.mgf	0.105571				7	0	3.05176e-05	289.071	0	CCMSLIB00005744267
3810	spectra_filtered.mgf	*..*		:3401	107	-1	0	287.055	1	0.806484	0	0	4174480.0	439785.0	Kaempferol M+H	TUEBINGEN-NATURAL-PRODUCT-COLLECTION	temp/spectra_filtered.mgf3810	-1	TUEBINGEN-NATURAL-PRODUCT-COLLECTION.mgf	1.59469				10	0	0.000457764	287.055	0	CCMSLIB00011906073
1702	spectra_filtered.mgf	*..*		:4199	4645	-1	0	328.154	1	0.806427	0	0	14291400.0	24817000.0	Boldine CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf1702	-1	BERKELEY-LAB.mgf	107.97				6	0	0.0354309	328.119	0	CCMSLIB00010106633
7317	spectra_filtered.mgf	*..*		:2528	7090	-1	0	201.164	1	0.806372	0	0	525871.0	12110000.0	1-methyl-4-(6-methylhept-5-en-2-yl)-2,3-dioxabicyclo[2.2.2]oct-5-ene M-2H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf7317	-1	GNPS-LIBRARY.mgf	0.60682				7	0	0.00012207	201.164	0	CCMSLIB00005724601
7981	spectra_filtered.mgf	*..*		:826	4173	-1	0	532.348	1	0.805669	0	0	118460.0	1595140.0	NCGC00380867-01_C27H46O9_9,12,15-Octadecatrienoic acid, 3-(hexopyranosyloxy)-2-hydroxypropyl ester, (9Z,12Z,15Z)- M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf7981	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.343958				14	0	0.000183105	532.348	0	CCMSLIB00000852864
1939	spectra_filtered.mgf	*..*		:1	61	-1	0	407.133	1	0.805126	0	0	5.3407	15732400.0	E-Astringin M+H	WINE-DB-ORBITRAP	temp/spectra_filtered.mgf1939	-1	WINE-DB-ORBITRAP.mgf	1.94889				14	0	0.000793457	407.134	0	CCMSLIB00013639091
12010	spectra_filtered.mgf	*..*		:20062	14738	-1	0	317.211	1	0.80452	0	0	2225900.0	1531200.0	7-Oxo-13beta-hydroxyabiet-8(14)-en-18-oic acid M+H-H2O	GNPS-LIBRARY	temp/spectra_filtered.mgf12010	-1	GNPS-LIBRARY.mgf	23.5705				11	0	0.00747681	317.218	0	CCMSLIB00013579934
5619	spectra_filtered.mgf	*..*		:3401	107	-1	0	287.055	1	0.804501	0	0	4174480.0	989413.0	Kaempferol M+H	TUEBINGEN-NATURAL-PRODUCT-COLLECTION	temp/spectra_filtered.mgf5619	-1	TUEBINGEN-NATURAL-PRODUCT-COLLECTION.mgf	1.16944				10	0	0.000335693	287.055	0	CCMSLIB00011906073
14054	spectra_filtered.mgf	*..*		:7092	13912	-1	0	303.232	1	0.804322	0	0	2224660000.0	1213100.0	sandaracopimaric acid M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf14054	-1	GNPS-LIBRARY.mgf	24.2545				10	0	0.00735474	303.239	0	CCMSLIB00012060271
7854	spectra_filtered.mgf	*..*		:91462	91461	-1	0	313.18	1	0.804165	0	0	210.346	3143840.0	15-Hydroxy-7-oxodehydroabietic acid [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf7854	-1	MSNLIB-POSITIVE.mgf	0.682109				6	0	0.000213623	313.18	0	CCMSLIB00012442714
2556	spectra_filtered.mgf	*..*		:2262	47490	-1	0	435.129	1	0.803505	0	0	553.294	17294500.0	7-hydroxy-2-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one [M+H]+	MONA	temp/spectra_filtered.mgf2556	-1	MONA.mgf	0.0701346				14	0	3.05176e-05	435.129	0	CCMSLIB00004720090
5058	spectra_filtered.mgf	*..*		:2150	3965	-1	0	227.106	1	0.803479	0	0	613084.0	3001180.0	Spectral Match to Naltrexone from NIST14 227.1	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf5058	-1	GNPS-NIST14-MATCHES.mgf	4.83753				7	0	0.00109863	227.107	0	CCMSLIB00003138452
1695	spectra_filtered.mgf	*..*		:218	2299	-1	0	654.13	1	0.803263	0	0	127731.0	8200570.0	NCGC00385134-01![(2R,3R,4S,5R,6S)-3-hydroxy-2-(hydroxymethyl)-5,6-bis[(3,4,5-trihydroxybenzoyl)oxy]oxan-4-yl] 3,4,5-trihydroxybenzoate M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1695	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.02638				11	0	0.000671387	654.131	0	CCMSLIB00000848620
9902	spectra_filtered.mgf	*..*		:6254	6254	-1	0	257.3	1	0.803164	0	0	43799400.0	4024540.0	Massbank:FFF00149 5-beta-Androstane-3-alpha,17-beta-diol|Etiocholane-3-alpha,17-beta-diol [M-2H2O+H]+	MASSBANK	temp/spectra_filtered.mgf9902	-1	MASSBANK.mgf	284.894				10	0	0.0733032	257.227	0	CCMSLIB00000213342
2506	spectra_filtered.mgf	*..*		:2427	2427	-1	0	611.161	1	0.80293	0	0	195103000.0	6416440.0	Rutin - 40.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf2506	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	91.6784				8	0	0.0560303	611.105	0	CCMSLIB00006116725
2276	spectra_filtered.mgf	*..*		:279	1854	-1	0	617.113	1	0.802813	0	0	232888.0	3962410.0	NCGC00385510-01![(2S,3R,4S,5R,6R)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 3,4,5-trihydroxybenzoate M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf2276	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.08795				13	0	0.000671387	617.114	0	CCMSLIB00000848143
1009	spectra_filtered.mgf	*..*		:1061	19524	-1	0	497.093	1	0.802471	0	0	120.261	148466000.0	3,4-di-O-galloylquinic acid [M+H]+	MONA	temp/spectra_filtered.mgf1009	-1	MONA.mgf	0.982274				6	0	0.000488281	497.092	0	CCMSLIB00004692124
9153	spectra_filtered.mgf	*..*		:21237	21237	-1	0	780.554	1	0.80245	0	0	938884.0	2916930.0	PC(16:0/20:5); [M+H]+ C44H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf9153	-1	PNNL-LIPIDS-POSITIVE.mgf	23.2238				6	0	0.0181274	780.572	0	CCMSLIB00010092641
8975	spectra_filtered.mgf	*..*		:2451	4346	-1	0	267.211	1	0.80224	0	0	33648.0	8595170.0	Spectral Match to 8,9-Dihydroxy-5Z,11Z,14Z-eicosatrienoic acid from NIST14 267.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf8975	-1	GNPS-NIST14-MATCHES.mgf	23.8694				7	0	0.00637817	267.217	0	CCMSLIB00003138833
6272	spectra_filtered.mgf	*..*		:10282	10728	-1	0	259.169	1	0.802073	0	0	3445250.0	18803100.0	3-(2,2-dimethyl(2H-3,4,5,6-tetrahydropyran-4-yl))-3-(4-methylphenyl)propanoic acid CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf6272	-1	BERKELEY-LAB.mgf	1.88403				6	0	0.000488281	259.169	0	CCMSLIB00010112716
3876	spectra_filtered.mgf	*..*		:16224	16670	-1	0	151.039	1	0.801809	0	0	932408.0	953827.0	4-Methoxysalicylic acid CollisionEnergy:205060 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf3876	-1	BERKELEY-LAB.mgf	2.32359				6	0	0.000350952	151.039	0	CCMSLIB00010118659
1708	spectra_filtered.mgf	*..*		:11868	12314	-1	0	195.102	1	0.801539	0	0	7463320.0	150993000.0	4-Allyl-2,6-dimethoxyphenol CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf1708	-1	BERKELEY-LAB.mgf	1.25135				9	0	0.000244141	195.102	0	CCMSLIB00010114302
11363	spectra_filtered.mgf	*..*		:20062	14738	-1	0	317.211	1	0.801099	0	0	2225900.0	3063350.0	7-Oxo-13beta-hydroxyabiet-8(14)-en-18-oic acid M+H-H2O	GNPS-LIBRARY	temp/spectra_filtered.mgf11363	-1	GNPS-LIBRARY.mgf	29.0542				12	0	0.00921631	317.22	0	CCMSLIB00013579934
10946	spectra_filtered.mgf	*..*		:4774	3163	-1	0	282.28	1	0.800547	0	0	1464660.0	141918000.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf10946	-1	GNPS-NIST14-MATCHES.mgf	14.0544				7	0	0.00396729	282.284	0	CCMSLIB00003137650
7550	spectra_filtered.mgf	*..*		:2346	7572	-1	0	215.143	1	0.799806	0	0	36411400.0	7088820.0	4,8-dimethyl-1-(propan-2-yl)-9,10-dioxatricyclo[6.2.2.0,?]dodeca-2(7),3,5-triene M-H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf7550	-1	GNPS-LIBRARY.mgf	171.849				6	0	0.036972	215.18	0	CCMSLIB00005725083
1910	spectra_filtered.mgf	*..*		:352	2519	-1	0	479.118	1	0.799798	0	0	739553.0	10978000.0	NCGC00384521-01!2-(3,4-dihydroxyphenyl)-5-hydroxy-7-methoxy-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1910	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	73.1859				6	0	0.0350647	479.083	0	CCMSLIB00000848857
6873	spectra_filtered.mgf	*..*		:11784	12230	-1	0	265.159	1	0.799663	0	0	832670.0	2447540.0	CCG-208594 CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf6873	-1	BERKELEY-LAB.mgf	138.34				11	0	0.0366821	265.196	0	CCMSLIB00010114218
4398	spectra_filtered.mgf	*..*		:3401	107	-1	0	287.055	1	0.799581	0	0	4174480.0	858523.0	Kaempferol M+H	TUEBINGEN-NATURAL-PRODUCT-COLLECTION	temp/spectra_filtered.mgf4398	-1	TUEBINGEN-NATURAL-PRODUCT-COLLECTION.mgf	0.318938				10	0	9.15527e-05	287.055	0	CCMSLIB00011906073
10381	spectra_filtered.mgf	*..*		:21237	21237	-1	0	780.554	1	0.799552	0	0	938884.0	9260340.0	PC(16:0/20:5); [M+H]+ C44H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf10381	-1	PNNL-LIPIDS-POSITIVE.mgf	4.4571				7	0	0.003479	780.557	0	CCMSLIB00010092641
10899	spectra_filtered.mgf	*..*		:806	2834	-1	0	299.2	1	0.799395	0	0	137289.0	18882600.0	NCGC00385373-01_C20H28O3_1-Phenanthrenecarboxylic acid, 1,2,3,4,4a,9,10,10a-octahydro-9-hydroxy-1,4a-dimethyl-7-(1-methylethyl)-, (1S,9R)- M-H2O+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf10899	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	4.28388				8	0	0.00128174	299.201	0	CCMSLIB00000849451
1413	spectra_filtered.mgf	*..*		:11868	12314	-1	0	195.102	1	0.799256	0	0	7463320.0	61024500.0	4-Allyl-2,6-dimethoxyphenol CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf1413	-1	BERKELEY-LAB.mgf	1.32956				9	0	0.000259399	195.102	0	CCMSLIB00010114302
1454	spectra_filtered.mgf	*..*		:262	703	-1	0	789.208	1	0.798967	0	0	677947.0	2018630.0	NCGC00179992-02!3-[3-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1454	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	2.7068				10	0	0.00213623	789.21	0	CCMSLIB00000846423
3803	spectra_filtered.mgf	*..*		:1539554	3528	-1	0	491.118	1	0.798898	0	0	12572.1	12328200.0	kaempferol-O-acetylhexoside M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf3803	-1	GNPS-LIBRARY.mgf	0.932085				6	0	0.000457764	491.118	0	CCMSLIB00004678898
6728	spectra_filtered.mgf	*..*		:11784	12230	-1	0	265.159	1	0.798897	0	0	832670.0	4651730.0	CCG-208594 CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf6728	-1	BERKELEY-LAB.mgf	151.345				10	0	0.0401306	265.199	0	CCMSLIB00010114218
7290	spectra_filtered.mgf	*..*		:3234	5686	-1	0	267.209	1	0.798431	0	0	58382.3	11636400.0	Spectral Match to 8,9-Dihydroxy-5Z,11Z,14Z-eicosatrienoic acid from NIST14 267.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf7290	-1	GNPS-NIST14-MATCHES.mgf	8.33723				8	0	0.00222778	267.211	0	CCMSLIB00003140173
6275	spectra_filtered.mgf	*..*		:11784	12230	-1	0	265.159	1	0.798167	0	0	832670.0	2902820.0	CCG-208594 CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf6275	-1	BERKELEY-LAB.mgf	139.261				10	0	0.0369263	265.196	0	CCMSLIB00010114218
967	spectra_filtered.mgf	*..*		:305	2465	-1	0	531.149	1	0.79745	0	0	344202.0	56038900.0	NCGC00385740-01!(1R,3R,4S,5R)-3-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-1,5-dihydroxy-4-[(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyl]oxycyclohexane-1-carboxylic acid M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf967	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	41.7129				8	0	0.0221558	531.171	0	CCMSLIB00000848797
